id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at,neighborhood
2558367882,https://www.vivareal.com.br/imovel/apartamento-1-quartos-taquaral-bairros-campinas-36m2-venda-RS120000-id-2558367882/,Apartamento com Quarto para Venda/Aluguel 36m²,"Taquaral, Campinas - SP",36,1,1,0.0,"Elevador
Interfone",550,380.0,Campinas,2022-05-11 22:33, SP
2555919047,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paraiso-bairros-campinas-com-garagem-90m2-aluguel-RS1600-id-2555919047/,"Apartamento com 2 Quartos para Aluguel, 90m²","Jardim Paraíso, Campinas - SP",90,2,3,1.0,"Piscina
Elevador
Academia
Garagem
Playground
...",1600,800.0,Campinas,2022-05-11 22:33, SP
2555064478,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mansoes-santo-antonio-bairros-campinas-com-garagem-73m2-aluguel-RS5003-id-2555064478/,"Apartamento com 2 Quartos para Aluguel, 73m²","Rua Luiz Otávio, 2245 - Mansões Santo Antônio, Campinas - SP",73,2,2,2.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",5003,665.0,Campinas,2022-05-11 22:33, Mansões Santo Antônio
2560640450,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-bairros-campinas-com-garagem-59m2-aluguel-RS1400-id-2560640450/,"Apartamento com Quarto para Aluguel, 59m²","Botafogo, Campinas - SP",59,1,2,1.0,nan,1400,585.0,Campinas,2022-05-11 22:33, SP
2560167395,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-campinas-88m2-venda-RS280000-id-2560167395/,Apartamento com 2 Quartos para Venda/Aluguel 88m²,"Avenida Andrade Neves, 290 - Centro, Campinas - SP",88,2,1,0.0,"Academia
Condomínio fechado
Portão eletrônico
Aceita animais",1000,500.0,Campinas,2022-05-11 22:33, Centro
2560251864,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-prado-bairros-campinas-com-garagem-109m2-aluguel-RS3750-id-2560251864/,"Apartamento com 3 Quartos para Aluguel, 109m²","Avenida Maria Emília Alves dos Santos de Ângelis, 859 - Parque Prado, Campinas - SP",109,3,3,2.0,"Piscina
Elevador
Academia
Playground
Piscina para adulto",3750,850.0,Campinas,2022-05-11 22:33, Parque Prado
2542488620,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-bandeiras-bairros-campinas-com-garagem-55m2-aluguel-RS750-id-2542488620/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Bernardino Martins Filho - Jardim das Bandeiras, Campinas - SP",55,2,1,1.0,"Condomínio fechado
Academia
Aceita animais
Jardim
Playground
...",750,480.0,Campinas,2022-05-11 22:33, Jardim das Bandeiras
2560831570,https://www.vivareal.com.br/imovel/apartamento-4-quartos-cambui-bairros-campinas-com-garagem-198m2-aluguel-RS3800-id-2560831570/,"Apartamento com 4 Quartos para Aluguel, 198m²","Cambuí, Campinas - SP",198,4,5,3.0,"Piscina
Churrasqueira
Ar-condicionado
Playground
Closet
...",3800,198771.0,Campinas,2022-05-11 22:33, SP
2546222590,https://www.vivareal.com.br/imovel/apartamento-3-quartos-fazenda-sao-quirino-bairros-campinas-com-garagem-153m2-aluguel-RS8900-id-2546222590/,"Apartamento com 3 Quartos para Aluguel, 153m²","Rua Antonietta Bernardi Pellatieri, 605 - Fazenda São Quirino, Campinas - SP",153,3,5,3.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",8900,1380.0,Campinas,2022-05-11 22:33, Fazenda São Quirino
2561722078,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mansoes-santo-antonio-bairros-campinas-com-garagem-98m2-venda-RS850000-id-2561722078/,Apartamento com 3 Quartos para Venda/Aluguel 98m²,"Mansões Santo Antônio, Campinas - SP",98,3,2,2.0,"Churrasqueira
Elevador
Condomínio fechado
Varanda
Ar-condicionado
...",4135,800.0,Campinas,2022-05-11 22:33, SP
2558023464,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cambui-bairros-campinas-com-garagem-81m2-venda-RS910000-id-2558023464/,Apartamento com 2 Quartos à Venda/Aluguel 81m²,"Rua Doutor Sampaio Peixoto - Cambuí, Campinas - SP",81,2,3,1.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",5900,638.0,Campinas,2022-05-11 22:33, Cambuí
2560028235,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-industrial-bairros-campinas-com-garagem-75m2-aluguel-RS1500-id-2560028235/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Amador Bueno, 165 - Vila Industrial, Campinas - SP",75,2,2,1.0,"Piscina
Elevador
Condomínio fechado
Aceita animais
Jardim
...",1500,698.0,Campinas,2022-05-11 22:33, Vila Industrial
2558687954,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-prado-bairros-campinas-com-garagem-87m2-aluguel-RS3450-id-2558687954/,"Apartamento com 3 Quartos para Aluguel, 87m²","Avenida Brunoro de Gasperi, 470 - Parque Prado, Campinas - SP",87,3,3,2.0,"Churrasqueira
Elevador
Varanda
Academia
Playground
...",3450,800.0,Campinas,2022-05-11 22:33, Parque Prado
2559671459,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-nossa-senhora-auxiliadora-bairros-campinas-com-garagem-75m2-aluguel-RS2950-id-2559671459/,"Apartamento com 3 Quartos para Aluguel, 75m²","Jardim Nossa Senhora Auxiliadora, Campinas - SP",75,3,2,2.0,"Churrasqueira
Piscina
Copa
Varanda",2950,720.0,Campinas,2022-05-11 22:33, SP
2561135467,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-bairros-campinas-com-garagem-47m2-aluguel-RS2600-id-2561135467/,"Apartamento com Quarto para Aluguel, 47m²","Rua Alaor Malta Guimarães, 40 - Botafogo, Campinas - SP",47,1,1,1.0,"Churrasqueira
Academia",2600,492.0,Campinas,2022-05-11 22:33, Botafogo
2527777479,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cambui-bairros-campinas-com-garagem-122m2-venda-RS1400000-id-2527777479/,Apartamento com 2 Quartos para Venda/Aluguel 122m²,"Rua Alecrins, 700 - Cambuí, Campinas - SP",122,2,3,2.0,Sauna,9000,1250.0,Campinas,2022-05-11 22:33, Cambuí
2542212238,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-proenca-bairros-campinas-com-garagem-81m2-aluguel-RS1250-id-2542212238/,"Apartamento com 2 Quartos para Aluguel, 81m²","Rua Dom Luís Antônio de Sousa, 49 - Jardim Proença, Campinas - SP",81,2,2,1.0,"Cozinha
Elevador
Varanda
Área de serviço",1250,620.0,Campinas,2022-05-11 22:33, Jardim Proença
2556894424,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-marieta-bairros-campinas-com-garagem-49m2-aluguel-RS1700-id-2556894424/,"Apartamento com 2 Quartos para Aluguel, 49m²","Avenida Washington Luís, 4000 - Vila Marieta, Campinas - SP",49,2,1,1.0,"Lareira
Garagem",1700,242.0,Campinas,2022-05-11 22:33, Vila Marieta
2561879501,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mansoes-santo-antonio-bairros-campinas-com-garagem-73m2-aluguel-RS3200-id-2561879501/,"Apartamento com 2 Quartos para Aluguel, 73m²","Rua Jasmim - Mansões Santo Antônio, Campinas - SP",73,2,2,2.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",3200,600.0,Campinas,2022-05-11 22:33, Mansões Santo Antônio
2560915007,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-campinas-com-garagem-119m2-aluguel-RS2100-id-2560915007/,"Apartamento com 3 Quartos para Aluguel, 119m²","Avenida Doutor Moraes Salles, 1610 - Centro, Campinas - SP",119,3,1,1.0,nan,2100,0.0,Campinas,2022-05-11 22:33, Centro
2561869561,https://www.vivareal.com.br/imovel/apartamento-2-quartos-chacara-da-barra-bairros-campinas-com-garagem-77m2-aluguel-RS1250-id-2561869561/,"Apartamento com 2 Quartos para Aluguel, 77m²","Rua Mogi Guaçu, 88 - Chácara da Barra, Campinas - SP",77,2,2,1.0,Cozinha,1250,300.0,Campinas,2022-05-11 22:33, Chácara da Barra
2533360312,https://www.vivareal.com.br/imovel/apartamento-4-quartos-cambui-bairros-campinas-com-garagem-161m2-venda-RS1200000-id-2533360312/,Apartamento com 4 Quartos para Venda/Aluguel 161m²,"Rua Coronel Quirino, 1343 - Cambuí, Campinas - SP",161,4,5,2.0,nan,5200,1000.0,Campinas,2022-05-11 22:33, Cambuí
2560352378,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bosque-bairros-campinas-com-garagem-70m2-aluguel-RS850-id-2560352378/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Barão de Paranapanema, 208 - Bosque, Campinas - SP",70,2,2,1.0,"Portão eletrônico
Portaria 24h",850,580.0,Campinas,2022-05-11 22:33, Bosque
2559622392,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mansoes-santo-antonio-bairros-campinas-com-garagem-75m2-venda-RS480000-id-2559622392/,Apartamento com 2 Quartos para Venda/Aluguel 75m²,"Rua Hermantino Coelho, 161 - Mansões Santo Antônio, Campinas - SP",75,2,2,1.0,Varanda,2600,600.0,Campinas,2022-05-11 22:33, Mansões Santo Antônio
2553896894,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-bairros-campinas-91m2-aluguel-RS2000-id-2553896894/,"Apartamento com 3 Quartos para Aluguel, 91m²","Rua Comendador Luiz José Pereira de Queiroz, 170 - Botafogo, Campinas - SP",91,3,2,0.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",2000,445.0,Campinas,2022-05-11 22:33, Botafogo
2561723361,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-itapura-bairros-campinas-com-garagem-60m2-aluguel-RS1000-id-2561723361/,"Apartamento com Quarto para Aluguel, 60m²","Vila Itapura, Campinas - SP",60,1,1,1.0,nan,1000,420.0,Campinas,2022-05-11 22:33, SP
2553665955,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-madalena-bairros-campinas-com-garagem-131m2-aluguel-RS6500-id-2553665955/,"Apartamento com 3 Quartos para Aluguel, 131m²","Avenida Doutor José Bonifácio Coutinho Nogueira, 255 - Jardim Madalena, Campinas - SP",131,3,5,2.0,"Varanda
Churrasqueira
Elevador",6500,1281.0,Campinas,2022-05-11 22:33, Jardim Madalena
2555149142,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-nova-europa-bairros-campinas-com-garagem-62m2-aluguel-RS1700-id-2555149142/,"Apartamento com 3 Quartos para Aluguel, 62m²","Rua Manoel Sylvestre de Freitas Filho, 1224 - Jardim Nova Europa, Campinas - SP",62,3,2,1.0,"Playground
Varanda
Cozinha",1700,325.0,Campinas,2022-05-11 22:33, Jardim Nova Europa
2559282201,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cambui-bairros-campinas-com-garagem-40m2-aluguel-RS2550-id-2559282201/,"Apartamento com Quarto para Aluguel, 40m²","Rua Emília Paiva Meira, 174 - Cambuí, Campinas - SP",40,1,1,1.0,"Piscina
Churrasqueira
Varanda gourmet
Lavanderia
Piscina para adulto
...",2550,727.0,Campinas,2022-05-11 22:33, Cambuí
2560265253,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mansoes-santo-antonio-bairros-campinas-com-garagem-72m2-venda-RS450000-id-2560265253/,Apartamento com 3 Quartos para Venda/Aluguel 72m²,"Rua Hermantino Coelho, 195 - Mansões Santo Antônio, Campinas - SP",72,3,2,1.0,"Piscina
Varanda
Academia
Espaço gourmet
Ar-condicionado
...",2400,615.0,Campinas,2022-05-11 22:33, Mansões Santo Antônio
2513921286,https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-das-universidades-bairros-campinas-com-garagem-12m2-aluguel-RS1350-id-2513921286/,"Apartamento com Quarto para Aluguel, 12m²","Rua Agostinho Zechin - Parque das Universidades, Campinas - SP",12,1,1,1.0,"Lavanderia
Condomínio fechado
Conexão à internet
Mobiliado",1350,0.0,Campinas,2022-05-11 22:33, Parque das Universidades
2561191715,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-itapura-bairros-campinas-com-garagem-150m2-aluguel-RS2000-id-2561191715/,"Apartamento com 4 Quartos para Aluguel, 150m²","Rua José Paulino, 1875 - Vila Itapura, Campinas - SP",150,4,1,2.0,"Piscina
Elevador
Academia
Aceita animais
Espaço gourmet
...",2000,1400.0,Campinas,2022-05-11 22:33, Vila Itapura
2552690000,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-industrial-bairros-campinas-com-garagem-37m2-venda-RS210000-id-2552690000/,Apartamento com Quarto para Venda/Aluguel 37m²,"Vila Industrial, Campinas - SP",37,1,1,1.0,"Cozinha
Elevador
Interfone
Lavanderia
Varanda",1350,0.0,Campinas,2022-05-11 22:33, SP
2550429117,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-campinas-com-garagem-30m2-aluguel-RS490-id-2550429117/,"Apartamento com Quarto para Aluguel, 30m²","Rua Regente Feijó, 410 - Centro, Campinas - SP",30,1,1,1.0,"Copa
Elevador
Cozinha",490,410.0,Campinas,2022-05-11 22:33, Centro
2554516497,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-marieta-bairros-campinas-com-garagem-45m2-venda-RS280000-id-2554516497/,Apartamento com 2 Quartos para Venda/Aluguel 45m²,"Avenida Washington Luís, 4600 - Vila Marieta, Campinas - SP",45,2,1,1.0,"Playground
Churrasqueira
Garagem
Varanda gourmet",1400,260.0,Campinas,2022-05-11 22:33, Vila Marieta
2555407567,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-campinas-88m2-aluguel-RS1450-id-2555407567/,"Apartamento com 2 Quartos para Aluguel, 88m²","Avenida Andrade Neves, 290 - Centro, Campinas - SP",88,2,1,0.0,Aceita animais,1450,495.0,Campinas,2022-05-11 22:33, Centro
2559413742,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambui-bairros-campinas-com-garagem-115m2-venda-RS550000-id-2559413742/,Apartamento com 3 Quartos para Venda/Aluguel 115m²,"Cambuí, Campinas - SP",115,3,3,1.0,"Cozinha
Lavanderia
TV a cabo
Área de serviço",1000,1000.0,Campinas,2022-05-11 22:33, SP
2558823809,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-taquaral-bairros-campinas-com-garagem-106m2-aluguel-RS2000-id-2558823809/,"Apartamento com 2 Quartos para Aluguel, 106m²","Parque Taquaral, Campinas - SP",106,2,1,1.0,nan,2000,0.0,Campinas,2022-05-11 22:33, SP
2556053540,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-satelite-iris-bairros-campinas-com-garagem-49m2-aluguel-RS900-id-2556053540/,"Apartamento com 2 Quartos para Aluguel, 49m²","Cidade Satélite Íris, Campinas - SP",49,2,1,1.0,"Condomínio fechado
Vista para o mar",900,0.0,Campinas,2022-05-11 22:33, SP
2561190650,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cambui-bairros-campinas-com-garagem-65m2-aluguel-RS1200-id-2561190650/,"Apartamento com Quarto para Aluguel, 65m²","Rua Alecrins, 246 - Cambuí, Campinas - SP",65,1,2,1.0,"Piscina
Churrasqueira
Elevador
Ar-condicionado
Jardim
...",1200,700.0,Campinas,2022-05-11 22:33, Cambuí
2527364182,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-bernardo-bairros-campinas-com-garagem-60m2-aluguel-RS1200-id-2527364182/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Doutor Cassiano Gonzaga, 672 - São Bernardo, Campinas - SP",60,2,1,1.0,"Piscina
Condomínio fechado
Aceita animais
Jardim
Portaria 24h
...",1200,472.0,Campinas,2022-05-11 22:33, São Bernardo
2560601095,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-prado-bairros-campinas-com-garagem-75m2-venda-RS520000-id-2560601095/,Apartamento com 3 Quartos para Venda/Aluguel 75m²,"Parque Prado, Campinas - SP",75,3,2,1.0,nan,2800,536.0,Campinas,2022-05-11 22:33, SP
2508223294,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-campinas-com-garagem-82m2-aluguel-RS900-id-2508223294/,"Apartamento com 2 Quartos para Aluguel, 82m²","Rua Doutor Quirino - Centro, Campinas - SP",82,2,2,1.0,nan,900,613.0,Campinas,2022-05-11 22:33, Centro
2556498434,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambui-bairros-campinas-com-garagem-85m2-aluguel-RS2500-id-2556498434/,"Apartamento com 3 Quartos para Aluguel, 85m²","Cambuí, Campinas - SP",85,3,3,2.0,nan,2500,1193.0,Campinas,2022-05-11 22:33, SP
2550456978,https://www.vivareal.com.br/imovel/apartamento-4-quartos-cambui-bairros-campinas-com-garagem-220m2-aluguel-RS8000-id-2550456978/,"Apartamento com 4 Quartos para Aluguel, 220m²","Rua Santo Antônio - Cambuí, Campinas - SP",220,4,4,5.0,"Piscina
Churrasqueira
Varanda
Academia
Ar-condicionado
...",8000,2200.0,Campinas,2022-05-11 22:33, Cambuí
2561128253,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mansoes-santo-antonio-bairros-campinas-com-garagem-75m2-aluguel-RS2200-id-2561128253/,"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Egle Moretti Belintani, 33 - Mansões Santo Antônio, Campinas - SP",75,3,2,2.0,Varanda gourmet,2200,600.0,Campinas,2022-05-11 22:33, Mansões Santo Antônio
2560894888,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambui-bairros-campinas-com-garagem-160m2-aluguel-RS6300-id-2560894888/,"Apartamento com 3 Quartos para Aluguel, 160m²","Rua Antônio Lapa, 343 - Cambuí, Campinas - SP",160,3,4,3.0,"Piscina para adulto
Varanda gourmet
Academia
Lavanderia
Piscina",6300,995.0,Campinas,2022-05-11 22:33, Cambuí
2558426499,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-florence-bairros-campinas-com-garagem-48m2-aluguel-RS920-id-2558426499/,"Apartamento com 2 Quartos para Aluguel, 48m²","Avenida Doutora Zilda Arns Neumann - Jardim Florence, Campinas - SP",48,2,1,1.0,"Churrasqueira
Playground
Elevador
Salão de festas
Portão eletrônico",920,0.0,Campinas,2022-05-11 22:33, Jardim Florence
2560147031,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-novo-cambui-bairros-campinas-com-garagem-87m2-venda-RS550000-id-2560147031/,Apartamento com 3 Quartos para Venda/Aluguel 87m²,"Jardim Novo Cambuí, Campinas - SP",87,3,3,2.0,"Condomínio fechado
Elevador
Interfone
Piscina
Área de serviço",1850,598.0,Campinas,2022-05-11 22:33, SP
2558017055,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cambui-bairros-campinas-com-garagem-45m2-aluguel-RS900-id-2558017055/,"Apartamento com Quarto para Aluguel, 45m²","Rua Major Solon - Cambuí, Campinas - SP",45,1,1,1.0,Segurança 24h,900,590.0,Campinas,2022-05-11 22:33, Cambuí
2560440841,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-campinas-com-garagem-80m2-aluguel-RS1100-id-2560440841/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Dez de Setembro, 147 - Centro, Campinas - SP",80,2,2,2.0,"Condomínio fechado
Área de serviço",1100,320.0,Campinas,2022-05-11 22:33, Centro
2559283441,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-brandina-bairros-campinas-com-garagem-132m2-aluguel-RS13000-id-2559283441/,"Apartamento com 3 Quartos para Aluguel, 132m²","Vila Brandina, Campinas - SP",132,3,3,2.0,"Piscina
Mobiliado
Churrasqueira
Varanda
Academia
...",13000,1050.0,Campinas,2022-05-11 22:33, SP
2559840385,https://www.vivareal.com.br/imovel/apartamento-3-quartos-fazenda-santa-candida-bairros-campinas-com-garagem-111m2-aluguel-RS3600-id-2559840385/,"Apartamento com 3 Quartos para Aluguel, 111m²","Rua Arquiteto José Augusto Silva - Fazenda Santa Cândida, Campinas - SP",111,3,2,3.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",3600,500.0,Campinas,2022-05-11 22:33, Fazenda Santa Cândida
2555779415,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cambui-bairros-campinas-com-garagem-70m2-aluguel-RS3500-id-2555779415/,"Apartamento com 2 Quartos para Aluguel, 70m²","Cambuí, Campinas - SP",70,2,2,2.0,"Piscina
Elevador
Academia
Ar-condicionado
Área de serviço
...",3500,730.0,Campinas,2022-05-11 22:33, SP
2555971230,https://www.vivareal.com.br/imovel/apartamento-2-quartos-swift-bairros-campinas-com-garagem-60m2-venda-RS480000-id-2555971230/,Apartamento com 2 Quartos à Venda/Aluguel 60m²,"Rua Martinho Calsavara - Swift, Campinas - SP",60,2,2,1.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",2100,392.0,Campinas,2022-05-11 22:33, Swift
2554705516,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-von-zuben-bairros-campinas-com-garagem-60m2-aluguel-RS850-id-2554705516/,"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Engenheiro Antônio Francisco de Paula Souza, 3007 - Jardim Von Zuben, Campinas - SP",60,2,1,1.0,"Piscina
Churrasqueira
Condomínio fechado
Academia",850,435.0,Campinas,2022-05-11 22:33, Jardim Von Zuben
2559397687,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cambui-bairros-campinas-com-garagem-70m2-aluguel-RS3800-id-2559397687/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Doutor José Teodoro de Lima, 66 - Cambuí, Campinas - SP",70,2,2,2.0,nan,3800,860.0,Campinas,2022-05-11 22:33, Cambuí
2562168968,https://www.vivareal.com.br/imovel/apartamento-3-quartos-swift-bairros-campinas-com-garagem-87m2-venda-RS670000-id-2562168968/,Apartamento com 3 Quartos à Venda/Aluguel 87m²,"Rua Engenheiro Augusto de Figueiredo - Swift, Campinas - SP",87,3,2,2.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",3100,670.0,Campinas,2022-05-11 22:33, Swift
