id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at,neighborhood
2552507098,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambui-bairros-campinas-com-garagem-115m2-aluguel-RS6490-id-2552507098/,"Apartamento com 3 Quartos para Aluguel, 115m²","Rua José Villagelin Júnior, 93 - Cambuí, Campinas - SP",115,3,4,2.0,"Piscina
Churrasqueira
Condomínio fechado
Academia
Aceita animais
...",6490,1150.0,Campinas,2022-05-11 22:33, Cambuí
2556725019,https://www.vivareal.com.br/imovel/apartamento-3-quartos-loteamento-residencial-vila-bella-bairros-campinas-com-garagem-181m2-aluguel-RS10000-id-2556725019/,"Apartamento com 3 Quartos para Aluguel, 181m²","Loteamento Residencial Vila Bella, Campinas - SP",181,3,5,3.0,nan,10000,1795.0,Campinas,2022-05-11 22:33, SP
2561433664,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cambui-bairros-campinas-com-garagem-58m2-aluguel-RS3590-id-2561433664/,"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Santa Cruz, 333 - Cambuí, Campinas - SP",58,2,2,2.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...",3590,590.0,Campinas,2022-05-11 22:33, Cambuí
2557988488,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-flamboyant-bairros-campinas-com-garagem-71m2-venda-RS260000-id-2557988488/,Apartamento com 3 Quartos para Venda/Aluguel 71m²,"Rua Presidente Prudente, 420 - Jardim Flamboyant, Campinas - SP",71,3,2,1.0,"Cozinha
Interfone
Lavanderia
TV a cabo
Área de serviço",1300,350.0,Campinas,2022-05-11 22:33, Jardim Flamboyant
2531161180,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ponte-preta-bairros-campinas-com-garagem-70m2-aluguel-RS1390-id-2531161180/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Floriano Camargo Penteado, 365 - Ponte Preta, Campinas - SP",70,2,2,2.0,Varanda,1390,660.0,Campinas,2022-05-11 22:33, Ponte Preta
2561417619,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-campinas-com-garagem-40m2-aluguel-RS2100-id-2561417619/,"Apartamento com Quarto para Aluguel, 40m²","Centro, Campinas - SP",40,1,1,1.0,"Piscina
Churrasqueira
Elevador
Varanda
Ar-condicionado
...",2100,550.0,Campinas,2022-05-11 22:33, SP
2561660548,https://www.vivareal.com.br/imovel/apartamento-4-quartos-mansoes-santo-antonio-bairros-campinas-com-garagem-109m2-aluguel-RS3500-id-2561660548/,"Apartamento com 4 Quartos para Aluguel, 109m²","Rua Jasmim, 850 - Mansões Santo Antônio, Campinas - SP",109,4,3,2.0,"Piscina
Academia
Playground
Varanda gourmet
Lavanderia
...",3500,990.0,Campinas,2022-05-11 22:33, Mansões Santo Antônio
2561527394,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mansoes-santo-antonio-bairros-campinas-com-garagem-79m2-aluguel-RS2700-id-2561527394/,"Apartamento com 3 Quartos para Aluguel, 79m²","Rua Nelson Alaite, 71 - Mansões Santo Antônio, Campinas - SP",79,3,2,2.0,"Piscina
Churrasqueira
Academia
Garagem
Varanda gourmet
...",2700,750.0,Campinas,2022-05-11 22:33, Mansões Santo Antônio
2551053764,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-antonio-von-zuben-bairros-campinas-com-garagem-50m2-aluguel-RS1600-id-2551053764/,"Apartamento com 2 Quartos para Aluguel, 50m²","Avenida Engenheiro Antônio Francisco de Paula Souza, 2601 - Jardim Antonio Von Zuben, Campinas - SP",50,2,1,1.0,"Playground
Churrasqueira
Mobiliado",1600,360.0,Campinas,2022-05-11 22:33, Jardim Antonio Von Zuben
2558118684,https://www.vivareal.com.br/imovel/apartamento-3-quartos-swiss-park-bairros-campinas-com-garagem-91m2-aluguel-RS4860-id-2558118684/,"Apartamento com 3 Quartos para Aluguel, 91m²","Avenida Dermival Bernardes Siqueira, 2175 - Swiss Park, Campinas - SP",91,3,3,2.0,"Churrasqueira
Academia",4860,600.0,Campinas,2022-05-11 22:33, Swiss Park
2558005416,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cambui-bairros-campinas-com-garagem-61m2-venda-RS610000-id-2558005416/,Apartamento com 2 Quartos para Venda/Aluguel 61m²,"Rua Hildebrando Siqueira, 32 - Cambuí, Campinas - SP",61,2,2,2.0,"Varanda
Churrasqueira",2400,893.0,Campinas,2022-05-11 22:33, Cambuí
2556242733,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-bairros-campinas-com-garagem-90m2-aluguel-RS1900-id-2556242733/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Comendador Luiz José Pereira de Queiroz - Botafogo, Campinas - SP",90,3,3,1.0,"Piscina
Churrasqueira
Varanda
Playground
Interfone
...",1900,640.0,Campinas,2022-05-11 22:33, Botafogo
2553380757,https://www.vivareal.com.br/imovel/apartamento-2-quartos-taquaral-bairros-campinas-com-garagem-87m2-aluguel-RS2700-id-2553380757/,"Apartamento com 2 Quartos para Aluguel, 87m²","Rua Otávio Machado, 225 - Taquaral, Campinas - SP",87,2,3,2.0,"Piscina
Churrasqueira
Academia
Playground
Varanda gourmet
...",2700,520.0,Campinas,2022-05-11 22:33, Taquaral
2544695499,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-campinas-com-garagem-62m2-venda-RS230000-id-2544695499/,Apartamento com Quarto para Venda/Aluguel 62m²,"Rua Doutor Quirino, 533 - Centro, Campinas - SP",62,1,2,1.0,Elevador,650,720.0,Campinas,2022-05-11 22:33, Centro
2558376500,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambui-bairros-campinas-com-garagem-99m2-venda-RS700000-id-2558376500/,Apartamento com 3 Quartos para Venda/Aluguel 99m²,"Cambuí, Campinas - SP",99,3,3,1.0,nan,1800,1050.0,Campinas,2022-05-11 22:33, SP
2560198572,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cambui-bairros-campinas-com-garagem-53m2-aluguel-RS2000-id-2560198572/,"Apartamento com Quarto para Aluguel, 53m²","Rua Major Solon, 311 - Cambuí, Campinas - SP",53,1,1,1.0,nan,2000,432.0,Campinas,2022-05-11 22:33, Cambuí
2560921260,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulistano-bairros-campinas-com-garagem-55m2-aluguel-RS1600-id-2560921260/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Lino Guedes, 35 - Jardim Paulistano, Campinas - SP",55,2,1,1.0,"Playground
Piscina para adulto
Churrasqueira
Piscina",1600,540.0,Campinas,2022-05-11 22:33, Jardim Paulistano
2560817567,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-leonor-bairros-campinas-com-garagem-76m2-venda-RS420000-id-2560817567/,Apartamento com 3 Quartos para Venda/Aluguel 76m²,"Rua Clodomiro Franco A. Júnior, 463 - Jardim Leonor, Campinas - SP",76,3,2,1.0,"Churrasqueira
Varanda
Playground
Salão de festas
Interfone
...",1500,540.0,Campinas,2022-05-11 22:33, Jardim Leonor
2526128075,https://www.vivareal.com.br/imovel/apartamento-3-quartos-loteamento-country-ville-bairros-campinas-com-garagem-65m2-aluguel-RS750-id-2526128075/,"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Doutor José Almeida Carvalho, 27 - Loteamento Country Ville, Campinas - SP",65,3,1,1.0,"Condomínio fechado
Portão eletrônico
Portaria 24h",750,444.0,Campinas,2022-05-11 22:33, Loteamento Country Ville
2549685468,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-campinas-55m2-aluguel-RS800-id-2549685468/,"Apartamento com Quarto para Aluguel, 55m²","Rua Sacramento, 481 - Centro, Campinas - SP",55,1,1,0.0,"Mobiliado
Churrasqueira
Aceita animais
Espaço gourmet
Ar-condicionado
...",800,450.0,Campinas,2022-05-11 22:33, Centro
2554162075,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-campinas-30m2-aluguel-RS600-id-2554162075/,"Apartamento com Quarto para Aluguel, 30m²","Rua José Paulino, 2212 - Centro, Campinas - SP",30,1,1,0.0,"Cozinha
Elevador
Área de serviço",600,275.0,Campinas,2022-05-11 22:33, Centro
2561716482,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-flamboyant-bairros-campinas-com-garagem-75m2-aluguel-RS1200-id-2561716482/,"Apartamento com 3 Quartos para Aluguel, 75m²","Avenida José Bonifácio, 1025 - Jardim Flamboyant, Campinas - SP",75,3,2,1.0,"Varanda
Interfone",1200,597.0,Campinas,2022-05-11 22:33, Jardim Flamboyant
2560614035,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-chapadao-bairros-campinas-com-garagem-85m2-aluguel-RS1600-id-2560614035/,"Apartamento com 3 Quartos para Aluguel, 85m²","Avenida João Erbolato, 811 - Jardim Chapadão, Campinas - SP",85,3,2,2.0,Cozinha,1600,270.0,Campinas,2022-05-11 22:33, Jardim Chapadão
2556193606,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-gabriel-bairros-campinas-com-garagem-43m2-venda-RS240000-id-2556193606/,Apartamento com 2 Quartos para Venda/Aluguel 43m²,"Rua José Martins Lourenço - Jardim São Gabriel, Campinas - SP",43,2,1,1.0,"Churrasqueira
Condomínio fechado
Área de serviço
Quadra poliesportiva
Cozinha
...",1200,260.0,Campinas,2022-05-11 22:33, Jardim São Gabriel
2560365834,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambui-bairros-campinas-com-garagem-105m2-aluguel-RS3100-id-2560365834/,"Apartamento com 3 Quartos para Aluguel, 105m²","Rua dos Bandeirantes - Cambuí, Campinas - SP",105,3,3,3.0,"Playground
Piscina infantil
Salão de festas
Lavanderia
Segurança 24h
...",3100,840.0,Campinas,2022-05-11 22:33, Cambuí
2560631185,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-brasilia-bairros-campinas-com-garagem-63m2-aluguel-RS2200-id-2560631185/,"Apartamento com 2 Quartos para Aluguel, 63m²","Avenida Doutor Bernardo Kaplan, 123 - Parque Brasília, Campinas - SP",63,2,2,1.0,Varanda gourmet,2200,590.0,Campinas,2022-05-11 22:33, Parque Brasília
2556673442,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-industrial-bairros-campinas-com-garagem-49m2-aluguel-RS600-id-2556673442/,"Apartamento com Quarto para Aluguel, 49m²","Vila Industrial, Campinas - SP",49,1,1,1.0,"Bicicletário
Elevador
Portaria 24h
Portão eletrônico
Aceita animais",600,320.0,Campinas,2022-05-11 22:34, SP
2561183470,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cambui-bairros-campinas-com-garagem-86m2-aluguel-RS1800-id-2561183470/,"Apartamento com 2 Quartos para Aluguel, 86m²","Rua Olavo Bilac, 459 - Cambuí, Campinas - SP",86,2,2,1.0,Elevador,1800,750.0,Campinas,2022-05-11 22:34, Cambuí
2561097282,https://www.vivareal.com.br/imovel/apartamento-3-quartos-fazenda-sao-quirino-bairros-campinas-com-garagem-106m2-venda-RS1580000-id-2561097282/,Apartamento com 3 Quartos para Venda/Aluguel 106m²,"Fazenda São Quirino, Campinas - SP",106,3,3,2.0,"Mobiliado
Churrasqueira
Condomínio fechado
Ar-condicionado
Área de serviço
...",7200,1300.0,Campinas,2022-05-11 22:34, SP
2558369485,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ponte-preta-bairros-campinas-com-garagem-66m2-aluguel-RS2500-id-2558369485/,"Apartamento com 2 Quartos para Aluguel, 66m²","Rua da Abolição, 1000 - Ponte Preta, Campinas - SP",66,2,2,1.0,"Varanda
Interfone",2500,379.0,Campinas,2022-05-11 22:34, Ponte Preta
2543193531,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bosque-bairros-campinas-com-garagem-60m2-aluguel-RS1150-id-2543193531/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Uruguaiana - Bosque, Campinas - SP",60,2,2,1.0,nan,1150,330.0,Campinas,2022-05-11 22:34, Bosque
2561221931,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-itapura-bairros-campinas-com-garagem-32m2-aluguel-RS500-id-2561221931/,"Apartamento com Quarto para Aluguel, 32m²","Rua Coelho Neto, 123 - Vila Itapura, Campinas - SP",32,1,1,1.0,nan,500,389.0,Campinas,2022-05-11 22:34, Vila Itapura
2558092954,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-bernardo-bairros-campinas-com-garagem-43m2-aluguel-RS800-id-2558092954/,"Apartamento com 2 Quartos para Aluguel, 43m²","Rua Professor Adalberto Nascimento, 581 - São Bernardo, Campinas - SP",43,2,1,1.0,Cozinha,800,345.0,Campinas,2022-05-11 22:34, São Bernardo
2555943358,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-campinas-com-garagem-75m2-aluguel-RS1100-id-2555943358/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Doutor Quirino - Centro, Campinas - SP",75,2,1,1.0,nan,1100,540.0,Campinas,2022-05-11 22:34, Centro
2561509583,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-campinas-com-garagem-46m2-aluguel-RS1450-id-2561509583/,"Apartamento com 2 Quartos para Aluguel, 46m²","Avenida João Batista Morato do Canto, 1441 - Parque Industrial, Campinas - SP",46,2,1,1.0,"Piscina para adulto
Churrasqueira
Academia
Piscina",1450,290.0,Campinas,2022-05-11 22:34, Parque Industrial
2558907222,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-brandina-bairros-campinas-com-garagem-116m2-aluguel-RS5000-id-2558907222/,"Apartamento com 3 Quartos para Aluguel, 116m²","Vila Brandina, Campinas - SP",116,3,2,2.0,"Churrasqueira
Piscina
Playground
Sauna",5000,86204.0,Campinas,2022-05-11 22:34, SP
2560895889,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mansoes-santo-antonio-bairros-campinas-com-garagem-73m2-aluguel-RS4050-id-2560895889/,"Apartamento com 2 Quartos para Aluguel, 73m²","Mansões Santo Antônio, Campinas - SP",73,2,2,2.0,"Piscina
Churrasqueira
Academia
Playground
Varanda gourmet
...",4050,680.0,Campinas,2022-05-11 22:34, SP
2556170922,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-do-lago-ii-bairros-campinas-com-garagem-60m2-aluguel-RS1000-id-2556170922/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua José Florence Teixeira, 1100 - Jardim do Lago II, Campinas - SP",60,2,1,1.0,"Cozinha
Interfone
Quadra poliesportiva
Varanda
Área de serviço",1000,253.0,Campinas,2022-05-11 22:34, Jardim do Lago II
2513927291,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-campinas-com-garagem-80m2-venda-RS280000-id-2513927291/,Apartamento com 2 Quartos para Venda/Aluguel 80m²,"Centro, Campinas - SP",80,2,2,1.0,Interfone,1000,509.0,Campinas,2022-05-11 22:34, SP
2560818752,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-campinas-78m2-aluguel-RS1100-id-2560818752/,"Apartamento com 2 Quartos para Aluguel, 78m²","Avenida Andrade Neves, 290 - Centro, Campinas - SP",78,2,1,0.0,"Lavanderia
Elevador
Condomínio fechado
Aceita animais",1100,380.0,Campinas,2022-05-11 22:34, Centro
2558335932,https://www.vivareal.com.br/imovel/apartamento-1-quartos-taquaral-bairros-campinas-com-garagem-35m2-aluguel-RS2000-id-2558335932/,"Apartamento com Quarto para Aluguel, 35m²","Taquaral, Campinas - SP",35,1,1,1.0,"Cozinha
Elevador
Piscina
Área de serviço",2000,547.0,Campinas,2022-05-11 22:34, SP
2558611563,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-campinas-30m2-aluguel-RS650-id-2558611563/,"Apartamento com Quarto para Aluguel, 30m²","Rua José Paulino, 2212 - Centro, Campinas - SP",30,1,1,0.0,"Cozinha
Elevador",650,327.0,Campinas,2022-05-11 22:34, Centro
2560390689,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cambui-bairros-campinas-com-garagem-62m2-aluguel-RS2800-id-2560390689/,"Apartamento com Quarto para Aluguel, 62m²","Rua Dona Prisciliana Soares, 135 - Cambuí, Campinas - SP",62,1,1,1.0,"Conexão à internet
Cozinha
Mobiliado",2800,950.0,Campinas,2022-05-11 22:34, Cambuí
2557474856,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-taquaral-bairros-campinas-com-garagem-55m2-aluguel-RS2400-id-2557474856/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Latino Coelho, 1301 - Parque Taquaral, Campinas - SP",55,2,2,1.0,nan,2400,0.0,Campinas,2022-05-11 22:34, Parque Taquaral
2561497727,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-nova-europa-bairros-campinas-com-garagem-53m2-aluguel-RS1700-id-2561497727/,"Apartamento com 2 Quartos para Aluguel, 53m²","Avenida Baden Powell, 1211 - Jardim Nova Europa, Campinas - SP",53,2,1,1.0,"Piscina
Churrasqueira
Elevador
Varanda
Garagem
...",1700,400.0,Campinas,2022-05-11 22:34, Jardim Nova Europa
2556101713,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-campinas-com-garagem-90m2-aluguel-RS1000-id-2556101713/,"Apartamento com 3 Quartos para Aluguel, 90m²","Centro, Campinas - SP",90,3,2,1.0,"Jardim
Elevador
Portão eletrônico
Portaria 24h
Aceita animais",1000,682.0,Campinas,2022-05-11 22:34, SP
2561254190,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-jambeiro-bairros-campinas-com-garagem-50m2-aluguel-RS1300-id-2561254190/,"Apartamento com 2 Quartos para Aluguel, 50m²","Avenida São José dos Campos - Parque Jambeiro, Campinas - SP",50,2,1,1.0,"Churrasqueira
Condomínio fechado
Área de serviço
Quadra poliesportiva
Cozinha
...",1300,260.0,Campinas,2022-05-11 22:34, Parque Jambeiro
2554874529,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-flamboyant-bairros-campinas-com-garagem-75m2-venda-RS320000-id-2554874529/,Apartamento com 3 Quartos para Venda/Aluguel 75m²,"Avenida José Bonifácio - Jardim Flamboyant, Campinas - SP",75,3,1,1.0,Condomínio fechado,980,586.0,Campinas,2022-05-11 22:34, Jardim Flamboyant
2548323154,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-bairros-campinas-com-garagem-55m2-aluguel-RS680-id-2548323154/,"Apartamento com Quarto para Aluguel, 55m²","Botafogo, Campinas - SP",55,1,1,1.0,Interfone,680,752.0,Campinas,2022-05-11 22:34, SP
2521343398,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambui-bairros-campinas-com-garagem-100m2-venda-RS1270000-id-2521343398/,Apartamento com 3 Quartos para Venda/Aluguel 100m²,"Rua Santo Antônio, 338 - Cambuí, Campinas - SP",100,3,4,2.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...",6000,1200.0,Campinas,2022-05-11 22:34, Cambuí
2560237286,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cambui-bairros-campinas-com-garagem-64m2-aluguel-RS2750-id-2560237286/,"Apartamento com 2 Quartos para Aluguel, 64m²","Rua Dona Josefina Sarmento, 367 - Cambuí, Campinas - SP",64,2,3,2.0,"Piscina para adulto
Varanda
Elevador
Piscina",2750,783.0,Campinas,2022-05-11 22:34, Cambuí
2561152190,https://www.vivareal.com.br/imovel/apartamento-3-quartos-swiss-park-bairros-campinas-com-garagem-91m2-aluguel-RS4700-id-2561152190/,"Apartamento com 3 Quartos para Aluguel, 91m²","Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",91,3,2,2.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Quintal
...",4700,699.0,Campinas,2022-05-11 22:34, Swiss Park
2554226404,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cambui-bairros-campinas-com-garagem-50m2-aluguel-RS650-id-2554226404/,"Apartamento com Quarto para Aluguel, 50m²","Cambuí, Campinas - SP",50,1,1,1.0,"Segurança 24h
Cozinha
Elevador
Interfone",650,513.0,Campinas,2022-05-11 22:34, SP
2532253627,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cambui-bairros-campinas-com-garagem-70m2-aluguel-RS1200-id-2532253627/,"Apartamento com 2 Quartos para Aluguel, 70m²","Avenida Júlio de Mesquita, 72 - Cambuí, Campinas - SP",70,2,2,1.0,nan,1200,706.0,Campinas,2022-05-11 22:34, Cambuí
2560631191,https://www.vivareal.com.br/imovel/apartamento-1-quartos-taquaral-bairros-campinas-com-garagem-70m2-aluguel-RS2850-id-2560631191/,"Apartamento com Quarto para Aluguel, 70m²","Rua Henrique Schroeder, 320 - Taquaral, Campinas - SP",70,1,2,1.0,"Mobiliado
Lavanderia",2850,489.0,Campinas,2022-05-11 22:34, Taquaral
2549579778,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-paraiso-bairros-campinas-com-garagem-61m2-aluguel-RS1800-id-2549579778/,"Apartamento com Quarto para Aluguel, 61m²","Jardim Paraíso, Campinas - SP",61,1,1,1.0,"Condomínio fechado
Portão eletrônico
Elevador
Aceita animais",1800,0.0,Campinas,2022-05-11 22:34, SP
2555179313,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-itapura-bairros-campinas-com-garagem-42m2-aluguel-RS2500-id-2555179313/,"Apartamento com Quarto para Aluguel, 42m²","Rua Álvaro Muller, 135 - Vila Itapura, Campinas - SP",42,1,1,1.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",2500,350.0,Campinas,2022-05-11 22:34, Vila Itapura
2556511284,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-prado-bairros-campinas-com-garagem-162m2-venda-RS1650000-id-2556511284/,Apartamento com 3 Quartos para Venda/Aluguel 162m²,"Avenida Maria Emília Alves dos Santos de Ângelis, 660 - Parque Prado, Campinas - SP",162,3,5,3.0,"Piscina
Churrasqueira
Elevador
Garagem
Lavanderia",9500,1550.0,Campinas,2022-05-11 22:34, Parque Prado
2561068055,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-campinas-78m2-aluguel-RS1200-id-2561068055/,"Apartamento com 2 Quartos para Aluguel, 78m²","Rua Doutor Quirino, 650 - Centro, Campinas - SP",78,2,2,0.0,"Cozinha
Elevador
Área de serviço",1200,540.0,Campinas,2022-05-11 22:34, Centro
2551142661,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cambui-bairros-campinas-com-garagem-51m2-aluguel-RS2800-id-2551142661/,"Apartamento com Quarto para Aluguel, 51m²","Rua Major Solon, 616 - Cambuí, Campinas - SP",51,1,2,1.0,"Piscina
Churrasqueira
Academia
Varanda gourmet
Piscina para adulto
...",2800,646.0,Campinas,2022-05-11 22:34, Cambuí
